==========================================
Mass Fraction MPI Run
==========================================
Date:               Mon Sep  7 22:42:58 CDT 2026
Host:               ac063
Array job ID:       2099372
Array task ID:      1
MPI ranks:          8
CPUs per task:      1
Nodes allocated:    1
Python:             /scratch/user/u.hm357857/.conda/envs/comets/bin/python
Conda environment:  /scratch/user/u.hm357857/.conda/envs/comets
==========================================

Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
Running 800 simulations with 1 MPI ranks
Rank 0: 800 simulations
t=77632  fraction=0.48875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.44625  below=0/3
t=85595  fraction=0.55750  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.37375  below=0/3
t=85595  fraction=0.55125  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.55000  below=0/3
t=95547  fraction=0.59375  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.32500  below=0/3
t=91566  fraction=0.54750  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.48000  below=0/3
t=80618  fraction=0.51375  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.46875  below=0/3
t=81613  fraction=0.52750  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.39125  below=0/3
t=84599  fraction=0.54250  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.33500  below=0/3
t=78628  fraction=0.48875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.43000  below=0/3
t=96543  fraction=0.59375  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.31250  below=0/3
t=86590  fraction=0.55750  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.35250  below=0/3
t=86590  fraction=0.55375  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.55000  below=0/3
t=92562  fraction=0.55000  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.47375  below=0/3
t=81613  fraction=0.51500  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.45500  below=0/3
t=82609  fraction=0.52875  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.37625  below=0/3
t=85595  fraction=0.54250  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.31250  below=0/3
t=97538  fraction=0.59500  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.29875  below=0/3
t=87585  fraction=0.55875  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.33750  below=0/3
t=87585  fraction=0.55375  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.54250  below=0/3
t=79623  fraction=0.49125  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.41250  below=0/3
t=93557  fraction=0.55125  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.46125  below=0/3
t=82609  fraction=0.51750  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.43750  below=0/3
t=83604  fraction=0.52875  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.35500  below=0/3
t=98533  fraction=0.59500  peak_slope=2.060e-05  t_peak=30854  comparison cadence=61708  difference=0.28500  below=0/3
Saved 314 remaining particles to /scratch/group/p.phy260085.000/Mass_Fraction/Outputs/Ejection_Results/remaining_particles_2099372_1.csv
t=86590  fraction=0.54500  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.29875  below=0/3
t=88580  fraction=0.56125  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.32500  below=0/3
t=88580  fraction=0.55625  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.54250  below=0/3
t=80618  fraction=0.49500  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.40125  below=0/3
t=94552  fraction=0.55500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.44875  below=0/3
t=83604  fraction=0.52125  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.42750  below=0/3
t=84599  fraction=0.53000  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.34250  below=0/3
t=87585  fraction=0.54750  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.28375  below=0/3
t=89576  fraction=0.56375  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.31000  below=0/3
t=89576  fraction=0.55750  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.53750  below=0/3
t=95547  fraction=0.55500  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.43500  below=0/3
t=81613  fraction=0.49875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.39000  below=0/3
t=84599  fraction=0.52500  peak_slope=2.060e-05  t_peak=29859  comparison cadence=59717  difference=0.41625  below=0/3
t=85595  fraction=0.53375  peak_slope=1.934e-05  t_peak=27868  comparison cadence=55736  difference=0.33250  below=0/3
t=88580  fraction=0.54875  peak_slope=1.959e-05  t_peak=26873  comparison cadence=53745  difference=0.27500  below=0/3
t=90571  fraction=0.56375  peak_slope=2.210e-05  t_peak=28863  comparison cadence=57727  difference=0.29500  below=0/3
t=90571  fraction=0.55875  peak_slope=1.683e-05  t_peak=34835  comparison cadence=69670  difference=0.52250  below=0/3
t=96543  fraction=0.55750  peak_slope=1.859e-05  t_peak=34835  comparison cadence=69670  difference=0.41750  below=0/3
t=82609  fraction=0.49875  peak_slope=1.783e-05  t_peak=27868  comparison cadence=55736  difference=0.37000  below=0/3
